Date	Open	High	Low	Close	Volume	Dividends	Stock Splits	Capital Gains
1993-02-25 00:00:00-05:00	25.101041968562722	25.189738229935735	25.047824211738913	25.171998977661133	44500	0.0	0.0	0.0
1993-02-26 00:00:00-05:00	25.225218730607057	25.225218730607057	25.083304701180293	25.20747947692871	66200	0.0	0.0	0.0
1993-03-01 00:00:00-05:00	25.296169816732576	25.296169816732576	25.101038072003224	25.136516571044922	66500	0.0	0.0	0.0
1993-03-02 00:00:00-05:00	25.154265245907165	25.509050369262695	25.11878673357161	25.509050369262695	182400	0.0	0.0	0.0
1993-03-03 00:00:00-05:00	25.544517707296354	25.63321394933558	25.509039210480665	25.615474700927734	280100	0.0	0.0	0.0
1993-03-04 00:00:00-05:00	25.650960497205304	25.650960497205304	25.473567962646484	25.473567962646484	89500	0.0	0.0	0.0
1993-03-05 00:00:00-05:00	25.509052044852485	25.615487588850478	25.38487724352149	25.402616500854492	40000	0.0	0.0	0.0
1993-03-08 00:00:00-05:00	25.455822397450934	25.97026062011719	25.455822397450934	25.970260620117188	50800	0.0	0.0	0.0
1993-03-09 00:00:00-05:00	25.917055052874264	25.93479431026843	25.82835876590344	25.881576538085938	169300	0.0	0.0	0.0
1993-03-10 00:00:00-05:00	25.88158141213142	25.93479919433594	25.77514584772238	25.934799194335938	194400	0.0	0.0	0.0
1993-03-11 00:00:00-05:00	25.952521088682573	26.023478084140354	25.828346346631463	25.86382484436035	70900	0.0	0.0	0.0
1993-03-12 00:00:00-05:00	25.650956017063958	25.66869526742154	25.438085012772973	25.59773826599121	643600	0.0	0.0	0.0
1993-03-15 00:00:00-05:00	25.58000597197434	25.721920013427734	25.58000597197434	25.721920013427734	310800	0.0	0.0	0.0
1993-03-16 00:00:00-05:00	25.721920013427734	25.792877034154433	25.721920013427734	25.721920013427734	30800	0.0	0.0	0.0
1993-03-17 00:00:00-05:00	25.68644400920246	25.68644400920246	25.526790696990567	25.56226921081543	21800	0.0	0.0	0.0
1993-03-18 00:00:00-05:00	25.668702247882713	25.82835554451778	25.668702247882713	25.721920013427734	59300	0.0	0.0	0.0
1993-03-19 00:00:00-05:00	25.825596391782423	25.825596391782423	25.68301200866699	25.683012008666992	66900	0.213	0.0	0.0
1993-03-22 00:00:00-05:00	25.433472777777258	25.593880104336467	25.4156497414929	25.5404109954834	183400	0.0	0.0	0.0
1993-03-23 00:00:00-05:00	25.611695101002134	25.629518131691764	25.558226008933236	25.5938720703125	55200	0.0	0.0	0.0
1993-03-24 00:00:00-05:00	25.558226008933236	25.700810254450296	25.433464794105806	25.5938720703125	37200	0.0	0.0	0.0
1993-03-25 00:00:00-05:00	25.611695840696974	25.807749183945177	25.576049778288212	25.75428009033203	110100	0.0	0.0	0.0
1993-03-26 00:00:00-05:00	25.736461296957568	25.754284331096734	25.59387702384423	25.6117000579834	101500	0.0	0.0	0.0
1993-03-29 00:00:00-05:00	25.62952609997364	25.843402534743934	25.62952609997364	25.71864128112793	87100	0.0	0.0	0.0
1993-03-30 00:00:00-05:00	25.754291894276058	25.78993797302246	25.718645815529655	25.78993797302246	56000	0.0	0.0	0.0
1993-03-31 00:00:00-05:00	25.861221337219494	25.932513470471648	25.772106170654297	25.772106170654297	111600	0.0	0.0	0.0
1993-04-01 00:00:00-05:00	25.807773343892993	25.807773343892993	25.629542864998704	25.683012008666992	129500	0.0	0.0	0.0
1993-04-02 00:00:00-05:00	25.469107045931313	25.469107045931313	25.148292541503906	25.148292541503906	59400	0.0	0.0	0.0
1993-04-05 00:00:00-04:00	25.344355799751657	25.344355799751657	25.20177151958428	25.27306365966797	172200	0.0	0.0	0.0
1993-04-06 00:00:00-04:00	25.32654927508666	25.32654927508666	25.130495762049396	25.2017879486084	129700	0.0	0.0	0.0
1993-04-07 00:00:00-04:00	25.237422531805382	25.29089164733887	25.183953416271898	25.290891647338867	28000	0.0	0.0	0.0
1993-04-08 00:00:00-04:00	25.397819924203123	25.397819924203123	25.14829748284253	25.25523567199707	180800	0.0	0.0	0.0
1993-04-12 00:00:00-04:00	25.50476185314839	25.629523092122565	25.46911578487006	25.6117000579834	348500	0.0	0.0	0.0
1993-04-13 00:00:00-04:00	25.59388233290778	25.75428967343436	25.576059295071495	25.66517448425293	146100	0.0	0.0	0.0
1993-04-14 00:00:00-04:00	25.683002892389418	25.70082593395249	25.611710726137122	25.629533767700195	119600	0.0	0.0	0.0
1993-04-15 00:00:00-04:00	25.611710726137122	25.683002892389418	25.52259551832175	25.629533767700195	148600	0.0	0.0	0.0
1993-04-16 00:00:00-04:00	25.647356809263268	25.683002892389418	25.593887684574046	25.629533767700195	47900	0.0	0.0	0.0
1993-04-19 00:00:00-04:00	25.629538442835464	25.700830622092308	25.504777129135988	25.522600173950195	157000	0.0	0.0	0.0
1993-04-20 00:00:00-04:00	25.48694807353773	25.52259415475946	25.23742550498561	25.3978328704834	279500	0.0	0.0	0.0
1993-04-21 00:00:00-04:00	25.451297031359726	25.451297031359726	25.308712734265274	25.3800048828125	67900	0.0	0.0	0.0
1993-04-22 00:00:00-04:00	25.273072971219186	25.486949470270407	25.05919647216797	25.05919647216797	97700	0.0	0.0	0.0
1993-04-23 00:00:00-04:00	25.005730101721625	25.07702227592468	24.916614883967807	24.952260971069336	106000	0.0	0.0	0.0
1993-04-26 00:00:00-04:00	24.97007148363678	25.05918665666903	24.684902929933575	24.756195068359375	62600	0.0	0.0	0.0
1993-04-27 00:00:00-04:00	24.72056209939158	25.0235538482666	24.72056209939158	25.0235538482666	156800	0.0	0.0	0.0
1993-04-28 00:00:00-04:00	24.98790055355968	25.041369670293403	24.934431436825957	24.970077514648438	85900	0.0	0.0	0.0
1993-04-29 00:00:00-04:00	25.02354580812109	25.077014923095703	24.880961501522105	25.077014923095703	85000	0.0	0.0	0.0
1993-04-30 00:00:00-04:00	25.166107540523186	25.25522265221059	25.112638473510742	25.112638473510742	88500	0.0	0.0	0.0
1993-05-03 00:00:00-04:00	25.148302414521513	25.27306365966797	25.041364204395975	25.27306365966797	80500	0.0	0.0	0.0
1993-05-04 00:00:00-04:00	25.326527018490093	25.451288235329944	25.29088095653585	25.362173080444336	149100	0.0	0.0	0.0
1993-05-05 00:00:00-04:00	25.362177635625933	25.522584943230033	25.362177635625933	25.433469772338867	109000	0.0	0.0	0.0
1993-05-06 00:00:00-04:00	25.39782946622824	25.415652504450158	25.326537313340584	25.3443603515625	54700	0.0	0.0	0.0
1993-05-07 00:00:00-04:00	25.362183801383516	25.362183801383516	25.255245570316546	25.290891647338867	68000	0.0	0.0	0.0
1993-05-10 00:00:00-04:00	25.326537313340584	25.486944657337816	25.326537313340584	25.3443603515625	113900	0.0	0.0	0.0
1993-05-11 00:00:00-04:00	25.344357634792807	25.451295852661133	25.273065489547257	25.451295852661133	42600	0.0	0.0	0.0
1993-05-12 00:00:00-04:00	25.34435156384825	25.43346672405869	25.34435156384825	25.4156436920166	31000	0.0	0.0	0.0
1993-05-13 00:00:00-04:00	25.308691719223035	25.308691719223035	25.09481545117326	25.112638473510742	129100	0.0	0.0	0.0
1993-05-14 00:00:00-04:00	25.112656409090217	25.18394854935733	25.07701033895666	25.094833374023438	63500	0.0	0.0	0.0
1993-05-17 00:00:00-04:00	25.16611595180806	25.18393898010254	25.059177782041168	25.18393898010254	34000	0.0	0.0	0.0
1993-05-18 00:00:00-04:00	25.201776142498588	25.219599180788897	25.077014874466414	25.16613006591797	105200	0.0	0.0	0.0
1993-05-19 00:00:00-04:00	25.16614361987355	25.68301200866699	25.005736188868692	25.683012008666992	50200	0.0	0.0	0.0
1993-05-20 00:00:00-04:00	25.682987965514503	25.75428009033203	25.629518871901357	25.75428009033203	98200	0.0	0.0	0.0
1993-05-21 00:00:00-04:00	25.772122801349152	25.807768890977574	25.504777129135988	25.522600173950195	221400	0.0	0.0	0.0
1993-05-24 00:00:00-04:00	25.576064643010973	25.718648975515563	25.576064643010973	25.629533767700195	30500	0.0	0.0	0.0
1993-05-25 00:00:00-04:00	25.736481152335276	25.736481152335276	25.68301200866699	25.683012008666992	191800	0.0	0.0	0.0
1993-05-26 00:00:00-04:00	25.75429214362497	26.021637736811385	25.736469104079205	26.003814697265625	102400	0.0	0.0	0.0
1993-05-27 00:00:00-04:00	26.039445499278493	26.039445499278493	25.879038237475957	25.914684295654297	53800	0.0	0.0	0.0
1993-05-28 00:00:00-04:00	25.89687620926167	25.89687620926167	25.66517669741005	25.78993797302246	79100	0.0	0.0	0.0
1993-06-01 00:00:00-04:00	25.879044299742525	26.12856676544252	25.843398233213954	26.039451599121094	28300	0.0	0.0	0.0
1993-06-02 00:00:00-04:00	25.9681686181741	26.09292989499443	25.861230380899535	26.003814697265625	20300	0.0	0.0	0.0
1993-06-03 00:00:00-04:00	25.95033035383264	25.95033035383264	25.861215208386785	25.914684295654297	21600	0.0	0.0	0.0
1993-06-04 00:00:00-04:00	25.843411268572545	25.843411268572545	25.71864997279323	25.82558822631836	32000	0.0	0.0	0.0
1993-06-07 00:00:00-04:00	25.879049750246168	25.879049750246168	25.736465454101562	25.736465454101562	121400	0.0	0.0	0.0
1993-06-08 00:00:00-04:00	25.66517380048644	25.66517380048644	25.5047664642334	25.5047664642334	104500	0.0	0.0	0.0
1993-06-09 00:00:00-04:00	25.5938720703125	25.700810254450296	25.558226008933236	25.5938720703125	43300	0.0	0.0	0.0
1993-06-10 00:00:00-04:00	25.576053989705063	25.629523092122565	25.52258488728756	25.6117000579834	17900	0.0	0.0	0.0
1993-06-11 00:00:00-04:00	25.70081824489707	25.754287353589643	25.61170306374278	25.71864128112793	647400	0.0	0.0	0.0
1993-06-14 00:00:00-04:00	25.754304200224706	25.772127248114135	25.68301200866699	25.683012008666992	64200	0.0	0.0	0.0
1993-06-15 00:00:00-04:00	25.718648975515563	25.73647201707864	25.629533767700195	25.629533767700195	142400	0.0	0.0	0.0
1993-06-16 00:00:00-04:00	25.629542864998704	25.68301200866699	25.558250673440988	25.683012008666992	330900	0.0	0.0	0.0
1993-06-17 00:00:00-04:00	25.73646010402822	25.772106170654297	25.682991004089104	25.772106170654297	37400	0.0	0.0	0.0
1993-06-18 00:00:00-04:00	25.757322190852644	25.757322190852644	25.559879302978516	25.559879302978516	58500	0.318	0.0	0.0
1993-06-21 00:00:00-04:00	25.631671197111988	25.631671197111988	25.57782314837856	25.61372184753418	29300	0.0	0.0	0.0
1993-06-22 00:00:00-04:00	25.64962316427578	25.64962316427578	25.595775110047068	25.63167381286621	137500	0.0	0.0	0.0
1993-06-23 00:00:00-04:00	25.631674167376946	25.631674167376946	25.398332595825195	25.398332595825195	227600	0.0	0.0	0.0
1993-06-24 00:00:00-04:00	25.470130070482835	25.739370346069336	25.470130070482835	25.739370346069336	243700	0.0	0.0	0.0
1993-06-25 00:00:00-04:00	25.721420288085938	25.79321769293754	25.703470936873035	25.721420288085938	44800	0.0	0.0	0.0
1993-06-28 00:00:00-04:00	25.847075089164402	26.00861930847168	25.811176373762784	26.00861930847168	439900	0.0	0.0	0.0
1993-06-29 00:00:00-04:00	25.972706104283855	25.972706104283855	25.847060670469073	25.882959365844727	207500	0.0	0.0	0.0
1993-06-30 00:00:00-04:00	25.918858061220376	25.972706104283855	25.847060670469073	25.882959365844727	437600	0.0	0.0	0.0
1993-07-01 00:00:00-04:00	25.91886095410428	25.91886095410428	25.775266156574613	25.81116485595703	605700	0.0	0.0	0.0
1993-07-02 00:00:00-04:00	25.721420074676303	25.739369425740275	25.5778252661645	25.667572021484375	285400	0.0	0.0	0.0
1993-07-06 00:00:00-04:00	25.631674167376946	25.703471574008255	25.362433892509543	25.398332595825195	246400	0.0	0.0	0.0
1993-07-07 00:00:00-04:00	25.380382258258628	25.506027714982682	25.380382258258628	25.470129013061523	343700	0.0	0.0	0.0
1993-07-08 00:00:00-04:00	25.48807823367235	25.811166549310453	25.452179531934785	25.7573184967041	248200	0.0	0.0	0.0
1993-07-09 00:00:00-04:00	25.757315611159992	25.829113006591797	25.703467564586138	25.829113006591797	378200	0.0	0.0	0.0
1993-07-12 00:00:00-04:00	25.79321550626582	25.82911420564824	25.757316806883406	25.81116485595703	373700	0.0	0.0	0.0
1993-07-13 00:00:00-04:00	25.82911922638003	25.90091663910103	25.649625694577527	25.79322052001953	389600	0.0	0.0	0.0
1993-07-14 00:00:00-04:00	25.811161975093423	25.954756756596026	25.793212627405595	25.882959365844727	617300	0.0	0.0	0.0
1993-07-15 00:00:00-04:00	25.8650133975037	25.8650133975037	25.72141859723997	25.775266647338867	443800	0.0	0.0	0.0
1993-07-16 00:00:00-04:00	25.793232295766224	25.811181657141148	25.667586766141756	25.7034854888916	216400	0.0	0.0	0.0
1993-07-19 00:00:00-04:00	25.703479065751793	25.703479065751793	25.613732281304337	25.685529708862305	188200	0.0	0.0	0.0
1993-07-20 00:00:00-04:00	25.667571742360185	25.7573184967041	25.541926286278702	25.7573184967041	68500	0.0	0.0	0.0
1993-07-21 00:00:00-04:00	25.72142099436357	25.739370346069336	25.6496235875405	25.739370346069336	142700	0.0	0.0	0.0
1993-07-22 00:00:00-04:00	25.703474130523336	25.739372837409544	25.559879302978516	25.559879302978516	632400	0.0	0.0	0.0
1993-07-23 00:00:00-04:00	25.613732281304337	25.685529708862305	25.595782924414845	25.685529708862305	286200	0.0	0.0	0.0
1993-07-26 00:00:00-04:00	25.757315611159992	25.88296105316565	25.757315611159992	25.829113006591797	121300	0.0	0.0	0.0
1993-07-27 00:00:00-04:00	25.847063555339446	25.865012905030653	25.72141810750099	25.81116485595703	92800	0.0	0.0	0.0
1993-07-28 00:00:00-04:00	25.7573184967041	25.811166549310453	25.721419794966536	25.7573184967041	30800	0.0	0.0	0.0
1993-07-29 00:00:00-04:00	25.811172186626134	25.972716379727412	25.775273477048074	25.90091896057129	331000	0.0	0.0	0.0
1993-07-30 00:00:00-04:00	25.90091330365437	25.90091330365437	25.721419794966536	25.7573184967041	75300	0.0	0.0	0.0
1993-08-02 00:00:00-04:00	25.793214308875893	25.918859750881552	25.793214308875893	25.829113006591797	41300	0.0	0.0	0.0
1993-08-03 00:00:00-04:00	25.882959853278265	25.954757245381675	25.757314417097305	25.847061157226562	81600	0.0	0.0	0.0
1993-08-04 00:00:00-04:00	25.847061157226562	25.900909201304117	25.775263765123157	25.847061157226562	434000	0.0	0.0	0.0
1993-08-05 00:00:00-04:00	25.84706857956028	25.84706857956028	25.75732181365903	25.79322052001953	36800	0.0	0.0	0.0
1993-08-06 00:00:00-04:00	25.8650117043077	25.88296105316565	25.793214308875893	25.829113006591797	402300	0.0	0.0	0.0
1993-08-09 00:00:00-04:00	25.900916059345068	26.0445108815729	25.84706800100963	25.972713470458984	828200	0.0	0.0	0.0
1993-08-10 00:00:00-04:00	25.954763412475586	25.97271276476637	25.918864707894013	25.954763412475586	604900	0.0	0.0	0.0
1993-08-11 00:00:00-04:00	25.936814060184798	26.026560821638725	25.936814060184798	25.954763412475586	542200	0.0	0.0	0.0
1993-08-12 00:00:00-04:00	26.02655414734733	26.02655414734733	25.793212627405595	25.882959365844727	303700	0.0	0.0	0.0
1993-08-13 00:00:00-04:00	25.900912039167665	25.93681073915265	25.900912039167665	25.918861389160156	103500	0.0	0.0	0.0
1993-08-16 00:00:00-04:00	25.93682396838816	26.13426691901257	25.93682396838816	26.062469482421875	241800	0.0	0.0	0.0
1993-08-17 00:00:00-04:00	26.044508407111028	26.152204513549805	26.044508407111028	26.152204513549805	369300	0.0	0.0	0.0
1993-08-18 00:00:00-04:00	26.241953105731223	26.349649219708233	26.224003753401725	26.295801162719727	414300	0.0	0.0	0.0
1993-08-19 00:00:00-04:00	26.313750515049232	26.313750515049232	26.259902458060726	26.295801162719727	28500	0.0	0.0	0.0
1993-08-20 00:00:00-04:00	26.241951907315325	26.313749313354492	26.224002555805534	26.313749313354492	80700	0.0	0.0	0.0
1993-08-23 00:00:00-04:00	26.206066316720644	26.277863758684262	26.206066316720644	26.25991439819336	15600	0.0	0.0	0.0
1993-08-24 00:00:00-04:00	26.259893363194337	26.547082901000973	26.259893363194337	26.547082901000977	273400	0.0	0.0	0.0
1993-08-25 00:00:00-04:00	26.547087424510234	26.672732868710078	26.511188726167422	26.56503677368164	242300	0.0	0.0	0.0
1993-08-26 00:00:00-04:00	26.582986831665036	26.72658162886512	26.475290733764975	26.58298683166504	120000	0.0	0.0	0.0
1993-08-27 00:00:00-04:00	26.511188726167422	26.56503677368164	26.511188726167422	26.56503677368164	25700	0.0	0.0	0.0
1993-08-30 00:00:00-04:00	26.582980856760674	26.708626276070145	26.582980856760674	26.672727584838867	183500	0.0	0.0	0.0
1993-08-31 00:00:00-04:00	26.654786781976686	26.74453353881836	26.61888807924002	26.74453353881836	66500	0.0	0.0	0.0
1993-09-01 00:00:00-04:00	26.65479108210533	26.762487207689592	26.65479108210533	26.70863914489746	136500	0.0	0.0	0.0
1993-09-02 00:00:00-04:00	26.726592626590946	26.76249134066293	26.60094712733901	26.618896484375	472400	0.0	0.0	0.0
1993-09-03 00:00:00-04:00	26.60093258911709	26.672729978021586	26.56503389466484	26.636831283569336	630500	0.0	0.0	0.0
1993-09-07 00:00:00-04:00	26.636841410374224	26.672740118474458	26.421449161772813	26.457347869873047	196400	0.0	0.0	0.0
1993-09-08 00:00:00-04:00	26.457338596704947	26.457338596704947	26.188098380320568	26.367591857910156	269900	0.0	0.0	0.0
1993-09-09 00:00:00-04:00	26.259905471749924	26.43939901564432	26.259905471749924	26.421449661254883	239200	0.0	0.0	0.0
1993-09-10 00:00:00-04:00	26.493244795365765	26.672738323789652	26.45734608968099	26.654788970947266	106500	0.0	0.0	0.0
1993-09-13 00:00:00-04:00	26.744524967301423	26.744524967301423	26.672727584838867	26.672727584838867	66900	0.0	0.0	0.0
1993-09-14 00:00:00-04:00	26.600935472024453	26.600935472024453	26.47529002782461	26.56503677368164	184500	0.0	0.0	0.0
1993-09-15 00:00:00-04:00	26.45733781130809	26.65478063079546	26.367591075177465	26.636831283569336	101000	0.0	0.0	0.0
1993-09-16 00:00:00-04:00	26.60095700069113	26.6189063643893	26.51121018220027	26.529159545898438	54300	0.0	0.0	0.0
1993-09-17 00:00:00-04:00	26.513827382461113	26.53188857277614	26.441582621201	26.477705001831055	200900	0.286	0.0	0.0
1993-09-20 00:00:00-04:00	26.513820034273717	26.568003590202068	26.260963439941406	26.260963439941406	57800	0.0	0.0	0.0
1993-09-21 00:00:00-04:00	26.29709982756831	26.333222217441342	25.899753538964944	26.170671463012695	318200	0.0	0.0	0.0
1993-09-22 00:00:00-04:00	26.26096374543051	26.42351441510649	26.224841374391403	26.387392044067383	439700	0.0	0.0	0.0
1993-09-23 00:00:00-04:00	26.45964039516254	26.54994633507777	26.423518019196447	26.531885147094727	88500	0.0	0.0	0.0
1993-09-24 00:00:00-04:00	26.495764788995427	26.513825978353978	26.423520031561218	26.45964241027832	53500	0.0	0.0	0.0
1993-09-27 00:00:00-04:00	26.658313140766108	26.74861907958984	26.658313140766108	26.748619079589844	274600	0.0	0.0	0.0
1993-09-28 00:00:00-04:00	26.766697082209813	26.766697082209813	26.676391086655798	26.6944522857666	158300	0.0	0.0	0.0
1993-09-29 00:00:00-04:00	26.694439558455187	26.766684320453713	26.56801122495777	26.60413360595703	221000	0.0	0.0	0.0
1993-09-30 00:00:00-04:00	26.604144684149297	26.6583282782107	26.495777496026488	26.54996109008789	99300	0.0	0.0	0.0
1993-10-01 00:00:00-04:00	26.513821849164405	26.71249490116768	26.4776994760729	26.676372528076172	22700	0.0	0.0	0.0
1993-10-04 00:00:00-04:00	26.71249580383301	26.71249580383301	26.640251055208715	26.712495803833008	1038500	0.0	0.0	0.0
1993-10-05 00:00:00-04:00	26.766678460804936	26.766678460804936	26.58606659534741	26.676372528076172	436500	0.0	0.0	0.0
1993-10-06 00:00:00-04:00	26.694424667978673	26.802791750527977	26.658302307128906	26.658302307128906	209200	0.0	0.0	0.0
1993-10-07 00:00:00-04:00	26.694441981937572	26.694441981937572	26.568013636962228	26.586074829101562	59400	0.0	0.0	0.0
1993-10-08 00:00:00-04:00	26.65832049034667	26.67638168309081	26.423524984672888	26.6221981048584	54400	0.0	0.0	0.0
1993-10-11 00:00:00-04:00	26.676372528076175	26.73055608771343	26.676372528076175	26.676372528076172	467100	0.0	0.0	0.0
1993-10-12 00:00:00-04:00	26.71249580383301	26.730556990989083	26.694434616676936	26.712495803833008	26200	0.0	0.0	0.0
1993-10-13 00:00:00-04:00	26.730556990989083	26.730556990989083	26.67637342952086	26.712495803833008	139100	0.0	0.0	0.0
1993-10-14 00:00:00-04:00	26.82087047077785	27.055665969848633	26.748625701832996	27.055665969848633	108100	0.0	0.0	0.0
1993-10-15 00:00:00-04:00	27.182095972190343	27.254340745538357	27.10985119884233	27.200157165527344	1502500	0.0	0.0	0.0
1993-10-18 00:00:00-04:00	27.182090368156587	27.182090368156587	27.09178442008962	27.127906799316406	722400	0.0	0.0	0.0
1993-10-19 00:00:00-04:00	27.091791932011994	27.145975515876017	26.929241180419922	26.929241180419922	880100	0.0	0.0	0.0
1993-10-20 00:00:00-04:00	27.0195327523724	27.0195327523724	26.91116564240299	26.965349197387695	230400	0.0	0.0	0.0
1993-10-21 00:00:00-04:00	26.983424764283946	26.983424764283946	26.893118791177237	26.929241180419922	56200	0.0	0.0	0.0
1993-10-22 00:00:00-04:00	26.96535181292305	27.073718933403654	26.80280113220215	26.80280113220215	390700	0.0	0.0	0.0
1993-10-25 00:00:00-04:00	26.82087363735322	26.91117960919616	26.748628859878867	26.875057220458984	114500	0.0	0.0	0.0
1993-10-26 00:00:00-04:00	26.85699462890625	26.87505582233524	26.766688661761307	26.85699462890625	186200	0.0	0.0	0.0
1993-10-27 00:00:00-04:00	26.82087363735322	26.893118414827573	26.82087363735322	26.875057220458984	118400	0.0	0.0	0.0
1993-10-28 00:00:00-04:00	26.91117971877085	27.145975246518514	26.91117971877085	27.07373046875	129600	0.0	0.0	0.0
1993-10-29 00:00:00-04:00	27.055669274307874	27.09179166319213	27.037608079865745	27.07373046875	80700	0.0	0.0	0.0
1993-11-01 00:00:00-05:00	27.037594648654352	27.16402294694465	27.037594648654352	27.14596176147461	36400	0.0	0.0	0.0
1993-11-02 00:00:00-05:00	27.109845609703015	27.164029178543196	26.96535609279587	27.127906799316406	262100	0.0	0.0	0.0
1993-11-03 00:00:00-05:00	27.10984953753625	27.10984953753625	26.658319731781148	26.784748077392578	479100	0.0	0.0	0.0
1993-11-04 00:00:00-05:00	26.78474086925296	26.78474086925296	26.4777006839682	26.49576187133789	130400	0.0	0.0	0.0
1993-11-05 00:00:00-05:00	26.423524984672888	26.622198104858395	26.31515782820806	26.6221981048584	363200	0.0	0.0	0.0
1993-11-08 00:00:00-05:00	26.640241126704023	26.730547028828443	26.567996405004486	26.658302307128906	367600	0.0	0.0	0.0
1993-11-09 00:00:00-05:00	26.838923206987946	26.856984393533697	26.65831134153042	26.676372528076172	246900	0.0	0.0	0.0
1993-11-10 00:00:00-05:00	26.676384082404518	26.875057220458984	26.604139304930165	26.875057220458984	46500	0.0	0.0	0.0
1993-11-11 00:00:00-05:00	26.875045879189216	26.947290626176283	26.78473994545538	26.80280113220215	88900	0.0	0.0	0.0
1993-11-12 00:00:00-05:00	26.856996401934556	27.019547153526627	26.838935207313213	26.929241180419922	108200	0.0	0.0	0.0
1993-11-15 00:00:00-05:00	26.983425276071433	26.983425276071433	26.838935716360204	26.91118049621582	243300	0.0	0.0	0.0
1993-11-16 00:00:00-05:00	26.96535480858568	27.055660752351873	26.856987676066247	27.037599563598633	492600	0.0	0.0	0.0
1993-11-17 00:00:00-05:00	27.055670569774048	27.055670569774048	26.82087503078402	26.89311981201172	39600	0.0	0.0	0.0
1993-11-18 00:00:00-05:00	26.85699182889277	26.911175403530752	26.748624679616807	26.82086944580078	240800	0.0	0.0	0.0
1993-11-19 00:00:00-05:00	26.730559293718635	26.80280404856652	26.712498105006663	26.766681671142578	106000	0.0	0.0	0.0
1993-11-22 00:00:00-05:00	26.694439558455187	26.71250074895482	26.513827653458875	26.60413360595703	165300	0.0	0.0	0.0
1993-11-23 00:00:00-05:00	26.74861907958984	26.766680267354587	26.604129577471866	26.748619079589844	89700	0.0	0.0	0.0
1993-11-24 00:00:00-05:00	26.820872242048274	26.87505582233524	26.784749855190295	26.85699462890625	77200	0.0	0.0	0.0
1993-11-26 00:00:00-05:00	26.92924080356475	26.92924080356475	26.856996026090396	26.875057220458984	1019800	0.0	0.0	0.0
1993-11-29 00:00:00-05:00	26.9472935582623	27.001477124398214	26.766681671142578	26.766681671142578	517500	0.0	0.0	0.0
1993-11-30 00:00:00-05:00	26.74862569293217	26.911176423004004	26.730564500701963	26.784748077392578	230000	0.0	0.0	0.0
1993-12-01 00:00:00-05:00	26.929236595076745	26.947297786622737	26.82086944580078	26.82086944580078	379200	0.0	0.0	0.0
1993-12-02 00:00:00-05:00	26.875058616704795	26.911181007318646	26.82087503078402	26.89311981201172	352000	0.0	0.0	0.0
1993-12-03 00:00:00-05:00	26.87504797077498	27.001476287841797	26.87504797077498	27.001476287841797	306000	0.0	0.0	0.0
1993-12-06 00:00:00-05:00	27.037594245910647	27.12790017191569	27.037594245910647	27.091777801513672	99500	0.0	0.0	0.0
1993-12-07 00:00:00-05:00	27.09179166319213	27.10985285763426	27.037608079865745	27.07373046875	88800	0.0	0.0	0.0
