Open	High	Low	Close	Volume	Dividends	Stock Splits	Capital Gains
25.005733924593244	25.077026109695435	24.916618693215508	24.9522647857666	106000	0.0	0.0	0.0
24.970067635983163	25.0591827952836	24.684899126221755	24.75619125366211	62600	0.0	0.0	0.0
24.720541372598067	25.02353286743164	24.720541372598067	25.02353286743164	156800	0.0	0.0	0.0
24.987898644849626	25.041367757499092	24.934429532200163	24.970075607299805	85900	0.0	0.0	0.0
25.02354961468467	25.07701873779297	24.880965286395867	25.07701873779297	85000	0.0	0.0	0.0
25.166124743210496	25.255239915813934	25.112655639648434	25.112655639648438	88500	0.0	0.0	0.0
25.148306210387407	25.27306747436523	25.0413679841207	25.273067474365234	80500	0.0	0.0	0.0
25.326534637161654	25.451295891531906	25.290888564484437	25.362180709838867	149100	0.0	0.0	0.0
25.362175733623758	25.522583029198326	25.362175733623758	25.433467864990234	109000	0.0	0.0	0.0
25.397825643483092	25.41564867902238	25.326533501325947	25.344356536865234	54700	0.0	0.0	0.0
25.362179975933053	25.362179975933053	25.25524176099588	25.2908878326416	68000	0.0	0.0	0.0
25.326533501325947	25.486940821179523	25.326533501325947	25.344356536865234	113900	0.0	0.0	0.0
25.34435383612368	25.451292037963864	25.27306170156356	25.451292037963867	42600	0.0	0.0	0.0
25.34435726984353	25.433472450117243	25.34435726984353	25.4156494140625	31000	0.0	0.0	0.0
25.308709019375996	25.308709019375996	25.09483260512775	25.112655639648438	129100	0.0	0.0	0.0
25.11266213520007	25.183954291722994	25.077016056938607	25.094839096069336	63500	0.0	0.0	0.0
25.166138823793364	25.183961868286136	25.059200556836736	25.183961868286133	34000	0.0	0.0	0.0
25.201779962599108	25.219603003591047	25.077018675655548	25.166133880615234	105200	0.0	0.0	0.0
25.166124930239484	25.68299293518066	25.005717618361185	25.682992935180664	50200	0.0	0.0	0.0
25.683003182064706	25.754295349121097	25.629534056772414	25.754295349121094	98200	0.0	0.0	0.0
25.772107393381983	25.80775346169925	25.504761881002505	25.522584915161133	221400	0.0	0.0	0.0
25.576058932902587	25.718643233573818	25.576058932902587	25.629528045654297	30500	0.0	0.0	0.0
25.736462039140093	25.736462039140093	25.68299293518066	25.682992935180664	191800	0.0	0.0	0.0
25.754280809346252	26.021626284875797	25.736457777644283	26.003803253173828	102400	0.0	0.0	0.0
26.039453165403255	26.039453165403255	25.87904585637613	25.914691925048828	53800	0.0	0.0	0.0
25.89685705668694	25.89685705668694	25.665157716193526	25.789918899536133	79100	0.0	0.0	0.0
25.879046195341576	26.128568679318697	25.84340012620199	26.039453506469727	28300	0.0	0.0	0.0
25.96815718976989	26.092918411683677	25.86121899955807	26.003803253173828	20300	0.0	0.0	0.0
25.950337993721522	25.950337993721522	25.861222822039785	25.914691925048828	21600	0.0	0.0	0.0
25.84340172524778	25.84340172524778	25.718640475539686	25.825578689575195	32000	0.0	0.0	0.0
25.879049750246168	25.879049750246168	25.736465454101562	25.736465454101562	121400	0.0	0.0	0.0
25.66518339720912	25.66518339720912	25.504776000976562	25.504776000976562	104500	0.0	0.0	0.0
25.593875885009766	25.700814085086407	25.55822981831755	25.593875885009766	43300	0.0	0.0	0.0
25.576057799093082	25.62952690947446	25.5225886887117	25.611703872680664	17900	0.0	0.0	0.0
25.700825869004426	25.754294993558528	25.611710661414257	25.71864891052246	647400	0.0	0.0	0.0
25.754285073793238	25.772108108446382	25.68299293518066	25.682992935180664	64200	0.0	0.0	0.0
25.718643233573818	25.736466271157724	25.629528045654297	25.629528045654297	142400	0.0	0.0	0.0
25.62952383122123	25.68299293518066	25.558231692608654	25.682992935180664	330900	0.0	0.0	0.0
25.736465818159807	25.772111892700195	25.68299670634923	25.772111892700195	37400	0.0	0.0	0.0
25.75732411293501	25.75732411293501	25.559881210327145	25.55988121032715	58500	0.318	0.0	0.0
25.631684557908716	25.631684557908716	25.577836481106388	25.61373519897461	29300	0.0	0.0	0.0
25.64962316427578	25.64962316427578	25.595775110047068	25.63167381286621	137500	0.0	0.0	0.0
25.631687641480788	25.631687641480788	25.398345947265625	25.398345947265625	227600	0.0	0.0	0.0
25.470130070482835	25.739370346069336	25.470130070482835	25.739370346069336	243700	0.0	0.0	0.0
25.721422195434574	25.793219605610243	25.703472842890655	25.72142219543457	44800	0.0	0.0	0.0
25.847056134146936	26.008600234985355	25.811157445071732	26.00860023498535	439900	0.0	0.0	0.0
25.972708018246042	25.972708018246042	25.847062575172288	25.88296127319336	207500	0.0	0.0	0.0
25.918859971214435	25.972708018246042	25.847062575172288	25.88296127319336	437600	0.0	0.0	0.0
25.918859038797304	25.918859038797304	25.77526425187876	25.8111629486084	605700	0.0	0.0	0.0
25.721416251976176	25.73936560037253	25.57782146480534	25.66756820678711	285400	0.0	0.0	0.0
25.631687641480788	25.703485085854684	25.36244722507868	25.398345947265625	246400	0.0	0.0	0.0
25.380384158886514	25.506029625019615	25.380384158886514	25.470130920410156	343700	0.0	0.0	0.0
25.48807445884997	25.81116272663821	25.452175762429054	25.757314682006836	248200	0.0	0.0	0.0
25.757328925487315	25.829126358032227	25.70348085107863	25.829126358032227	378200	0.0	0.0	0.0
25.79321360024358	25.829112296973214	25.757314903513944	25.8111629486084	373700	0.0	0.0	0.0
25.829113496370258	25.900910893163502	25.649620004387142	25.793214797973633	389600	0.0	0.0	0.0
25.811163877151216	25.954758669235506	25.79321452814068	25.88296127319336	617300	0.0	0.0	0.0
25.86502105346297	25.86502105346297	25.721426210695654	25.7752742767334	443800	0.0	0.0	0.0
25.79323038175785	25.811179741800828	25.667584861457012	25.70348358154297	216400	0.0	0.0	0.0
25.70347143102575	25.70347143102575	25.613724673235858	25.685522079467773	188200	0.0	0.0	0.0
25.667567940954545	25.757314682006836	25.54192250348134	25.757314682006836	68500	0.0	0.0	0.0
25.72142099436357	25.739370346069336	25.6496235875405	25.739370346069336	142700	0.0	0.0	0.0
25.70347604858741	25.73937475815248	25.559881210327145	25.55988121032715	632400	0.0	0.0	0.0
25.613724673235858	25.685522079467773	25.59577532167788	25.685522079467773	286200	0.0	0.0	0.0
25.757328925487315	25.88297443244091	25.757328925487315	25.829126358032227	121300	0.0	0.0	0.0
25.847061645338034	25.865010993702853	25.72141620678431	25.8111629486084	92800	0.0	0.0	0.0
25.757314682006836	25.81116272663821	25.72141598558592	25.757314682006836	30800	0.0	0.0	0.0
25.81117598810546	25.97272020499903	25.775277273240224	25.900922775268555	331000	0.0	0.0	0.0
25.900909467690497	25.900909467690497	25.72141598558592	25.757314682006836	75300	0.0	0.0	0.0
25.79322764175977	25.918873148713367	25.79322764175977	25.829126358032227	41300	0.0	0.0	0.0
25.88296940326691	25.954766821861266	25.757323920726776	25.847070693969727	81600	0.0	0.0	0.0
25.847070693969727	25.9009187579155	25.775273275375366	25.847070693969727	434000	0.0	0.0	0.0
25.84706284556857	25.84706284556857	25.75731609957701	25.793214797973633	36800	0.0	0.0	0.0
25.865025074304683	25.88297443244091	25.79322764175977	25.829126358032227	402300	0.0	0.0	0.0
25.90091796142114	26.04451279419409	25.84706989913128	25.972715377807617	828200	0.0	0.0	0.0
25.954771041870117	25.972720399437108	25.918872326736135	25.954771041870117	604900	0.0	0.0	0.0
25.936821684303126	26.026568472138084	25.936821684303126	25.954771041870117	542200	0.0	0.0	0.0
26.026556065277653	26.026556065277653	25.79321452814068	25.88296127319336	303700	0.0	0.0	0.0
25.900925381361944	25.936824099839228	25.900925381361944	25.918874740600586	103500	0.0	0.0	0.0
25.93681068131418	26.134253530791312	25.93681068131418	26.062456130981445	241800	0.0	0.0	0.0
26.044516005087328	26.15221214294434	26.044516005087328	26.152212142944336	369300	0.0	0.0	0.0
26.241955009174024	26.349651130962698	26.224005655542577	26.29580307006836	414300	0.0	0.0	0.0
26.313752423699807	26.313752423699807	26.259904362805468	26.29580307006836	28500	0.0	0.0	0.0
26.241944298737696	26.31374168395996	26.22399495243213	26.31374168395996	80700	0.0	0.0	0.0
26.206056799533346	26.277854215422476	26.206056799533346	26.259904861450195	15600	0.0	0.0	0.0
26.259893363194337	26.547082901000973	26.259893363194337	26.547082901000977	273400	0.0	0.0	0.0
26.547087424510234	26.672732868710078	26.511188726167422	26.56503677368164	242300	0.0	0.0	0.0
26.582984924316406	26.726579711213457	26.47528883414362	26.582984924316406	120000	0.0	0.0	0.0
26.511188726167422	26.56503677368164	26.511188726167422	26.56503677368164	25700	0.0	0.0	0.0
26.5829903614152	26.708635825648763	26.5829903614152	26.67273712158203	183500	0.0	0.0	0.0
26.65479818766549	26.744544982910156	26.618899469567626	26.744544982910156	66500	0.0	0.0	0.0
26.654781564589467	26.762477651719124	26.654781564589467	26.708629608154297	136500	0.0	0.0	0.0
26.726577306067067	26.762475999560777	26.600931878839084	26.618881225585938	472400	0.0	0.0	0.0
26.600949732119822	26.672747167294236	26.565051014532617	26.63684844970703	630500	0.0	0.0	0.0
26.636824127776972	26.6727228125853	26.421432018927025	26.45733070373535	196400	0.0	0.0	0.0
26.457355821270617	26.457355821270617	26.188115429602327	26.36760902404785	269900	0.0	0.0	0.0
26.25990736743678	26.439400924288705	26.25990736743678	26.421451568603516	239200	0.0	0.0	0.0
26.493248586943658	26.67274214105574	26.45734987612124	26.65479278564453	106500	0.0	0.0	0.0
26.744534529715494	26.744534529715494	26.67273712158203	26.67273712158203	66900	0.0	0.0	0.0
26.600935472024453	26.600935472024453	26.47529002782461	26.56503677368164	184500	0.0	0.0	0.0
26.457354861770998	26.654797808500632	26.367608067802983	26.63684844970703	101000	0.0	0.0	0.0
26.60093787558508	26.618887226378323	26.511191121618868	26.52914047241211	54300	0.0	0.0	0.0
26.513819742658132	26.531880927768935	26.441575002214922	26.477697372436523	200900	0.286	0.0	0.0
26.513820034273717	26.568003590202068	26.260963439941406	26.260963439941406	57800	0.0	0.0	0.0
26.297082578502415	26.33320494468168	25.899736550530537	26.170654296875	318200	0.0	0.0	0.0
26.260965643640578	26.42351632506614	26.224843269990455	26.387393951416016	439700	0.0	0.0	0.0
26.45964039516254	26.54994633507777	26.423518019196447	26.531885147094727	88500	0.0	0.0	0.0
26.495774338758036	26.51383553462631	26.423529555284937	26.459651947021484	53500	0.0	0.0	0.0
26.65831504167535	26.748620986938477	26.65831504167535	26.748620986938477	274600	0.0	0.0	0.0
26.766681782124977	26.766681782124977	26.676375838190683	26.69443702697754	158300	0.0	0.0	0.0
26.69442616169419	26.766670887436256	26.567997891645568	26.6041202545166	221000	0.0	0.0	0.0
26.604127482978665	26.658311042007135	26.495760364921725	26.549943923950195	99300	0.0	0.0	0.0
26.513808579080077	26.712481531648116	26.477686224067707	26.676359176635742	22700	0.0	0.0	0.0
26.712497711181637	26.712497711181637	26.64025295739886	26.71249771118164	1038500	0.0	0.0	0.0
26.76666506416667	26.76666506416667	26.586053289104818	26.676359176635742	436500	0.0	0.0	0.0
26.69444567724295	26.8028128450802	26.658323287963867	26.658323287963867	209200	0.0	0.0	0.0
26.694441981937572	26.694441981937572	26.568013636962228	26.586074829101562	59400	0.0	0.0	0.0
26.658312850600183	26.67637403816834	26.42351741221414	26.622190475463867	54400	0.0	0.0	0.0
26.676359176635746	26.7305427091543	26.676359176635746	26.676359176635742	467100	0.0	0.0	0.0
26.712497711181637	26.730558899627333	26.694436522735945	26.71249771118164	26200	0.0	0.0	0.0
26.730558899627333	26.730558899627333	26.67637533429025	26.71249771118164	139100	0.0	0.0	0.0
26.820872361574057	27.055667877197266	26.74862758753615	27.055667877197266	108100	0.0	0.0	0.0
27.182095972190343	27.254340745538357	27.10985119884233	27.200157165527344	1502500	0.0	0.0	0.0
27.182088456998336	27.182088456998336	27.091782515280734	27.127904891967773	722400	0.0	0.0	0.0
27.091793850873795	27.145977438575542	26.929243087768555	26.929243087768555	880100	0.0	0.0	0.0
27.019542308278474	27.019542308278474	26.91117515998324	26.96535873413086	230400	0.0	0.0	0.0
26.9834266754703	26.9834266754703	26.89312069596739	26.929243087768555	56200	0.0	0.0	0.0
26.965363326419716	27.07373049317023	26.802812576293945	26.802812576293945	390700	0.0	0.0	0.0
26.82087173385005	26.91117769928389	26.74862696150298	26.87505531311035	114500	0.0	0.0	0.0
26.85698509216309	26.875046279178665	26.766679157085203	26.856985092163086	186200	0.0	0.0	0.0
26.82087173385005	26.89311650619712	26.82087173385005	26.87505531311035	118400	0.0	0.0	0.0
26.91117971877085	27.145975246518514	26.91117971877085	27.07373046875	129600	0.0	0.0	0.0
27.055669274307874	27.09179166319213	27.037608079865745	27.07373046875	80700	0.0	0.0	0.0
27.037592748919888	27.164021038326993	27.037592748919888	27.145959854125977	36400	0.0	0.0	0.0
27.109843703624254	27.164027268654817	26.96535419687609	27.127904891967773	262100	0.0	0.0	0.0
27.109836024041925	27.109836024041925	26.65830644336168	26.78473472595215	479100	0.0	0.0	0.0
26.78473701295027	26.78473701295027	26.477696871871274	26.495758056640625	130400	0.0	0.0	0.0
26.42351741221414	26.622190475463867	26.315150286805192	26.622190475463867	363200	0.0	0.0	0.0
26.640262093324324	26.730568066522036	26.568017314766156	26.658323287963867	367600	0.0	0.0	0.0
26.83890977419141	26.856970951697598	26.65829799912956	26.676359176635742	246900	0.0	0.0	0.0
26.67638218915591	26.875055313110355	26.60413741680884	26.87505531311035	46500	0.0	0.0	0.0
26.875057354127623	26.947302131961298	26.784751381835527	26.802812576293945	88900	0.0	0.0	0.0
26.856998304166222	27.019549067271466	26.83893710826564	26.929243087768555	108200	0.0	0.0	0.0
26.983425276071433	26.983425276071433	26.838935716360204	26.91118049621582	243300	0.0	0.0	0.0
26.96535100408132	27.055656935106377	26.856983886851257	27.037595748901367	492600	0.0	0.0	0.0
27.05565713763317	27.05565713763317	26.82086171521045	26.89310646057129	39600	0.0	0.0	0.0
26.856995648727672	26.91117923107211	26.74862848403879	26.820873260498047	240800	0.0	0.0	0.0
26.730565008042472	26.802809778334478	26.71250381546947	26.766687393188477	106000	0.0	0.0	0.0
26.69442616169419	26.712487343129705	26.513814347339018	26.6041202545166	165300	0.0	0.0	0.0
26.748620986938477	26.766682175991104	26.604131474517473	26.748620986938477	89700	0.0	0.0	0.0
26.820862718131934	26.875046279178665	26.78474034410078	26.856985092163086	77200	0.0	0.0	0.0
26.929238892370655	26.929238892370655	26.856994120023586	26.87505531311035	1019800	0.0	0.0	0.0
26.947299318918493	27.001482896637498	26.766687393188477	26.766687393188477	517500	0.0	0.0	0.0
26.74861235949773	26.91116300854262	26.73055117627052	26.78473472595215	230000	0.0	0.0	0.0
26.929240425186926	26.94730161930174	26.820873260498043	26.820873260498047	379200	0.0	0.0	0.0
26.87504527423108	26.911167646911498	26.82086171521045	26.89310646057129	352000	0.0	0.0	0.0
26.875051767610785	27.00148010253906	26.875051767610785	27.001480102539062	306000	0.0	0.0	0.0
27.03760376358032	27.12790972137451	27.03760376358032	27.091787338256836	99500	0.0	0.0	0.0
27.09179166319213	27.10985285763426	27.037608079865745	27.07373046875	88800	0.0	0.0	0.0
27.073730468750004	27.073730468750004	27.037608079865745	27.07373046875	146700	0.0	0.0	0.0
27.073733028478255	27.10985542077776	26.94730465542999	26.983427047729492	416500	0.0	0.0	0.0
27.001487871370884	27.001487871370884	26.875059500066804	26.929243087768555	412900	0.0	0.0	0.0
26.929236614227293	27.091787338256836	26.893114231109617	27.091787338256836	273200	0.0	0.0	0.0
27.109840696653798	27.109840696653798	26.89310646057129	26.89310646057129	41900	0.0	0.0	0.0
26.929229840225396	26.947291027240972	26.85698509216309	26.856985092163086	82600	0.0	0.0	0.0
26.965349698514146	26.965349698514146	26.91116614252249	26.947288513183594	78200	0.0	0.0	0.0
27.004466191234208	27.113575145542224	26.986281365516202	27.09539031982422	104700	0.317	0.0	0.0
27.07719755300568	27.14993683454498	27.059012732620854	27.131752014160156	68800	0.0	0.0	0.0
27.095390812374237	27.095390812374237	27.00446668213137	27.040836334228516	205700	0.0	0.0	0.0
27.113566404354117	27.240860143341695	27.05901194478801	27.222675323486328	410300	0.0	0.0	0.0
27.20450782775879	27.25906232206579	27.168138164887452	27.20450782775879	533800	0.0	0.0	0.0
27.204491300785797	27.3499698638916	27.204491300785797	27.3499698638916	447100	0.0	0.0	0.0
27.3317826669107	27.422706760945665	27.313597848103708	27.404521942138672	880600	0.0	0.0	0.0
27.422730009262743	27.440914843486393	27.349990672368147	27.368175506591797	266700	0.0	0.0	0.0
27.349980227703885	27.349980227703885	27.204501609471418	27.259056091308594	219900	0.0	0.0	0.0
27.313600377697497	27.349970018679784	27.095382531803775	27.113567352294922	312900	0.0	0.0	0.0
27.11357563842281	27.149945290519955	27.00446668213137	27.040836334228516	960900	0.0	0.0	0.0
27.07719929714931	27.149938583374023	27.040829654036955	27.149938583374023	164300	0.0	0.0	0.0
27.18632299632312	27.222692659194458	27.077214007709117	27.20450782775879	710900	0.0	0.0	0.0
27.240877490630123	27.25906232206579	27.168138164887452	27.20450782775879	201000	0.0	0.0	0.0
27.2590665012499	27.386360340815443	27.186327164355305	27.368175506591797	775500	0.0	0.0	0.0
27.40452700669407	27.695484161376953	27.33178771802335	27.695484161376953	593700	0.0	0.0	0.0
27.67729791089108	27.67729791089108	27.550004162286456	27.640928268432617	295200	0.0	0.0	0.0
27.65912537905249	27.65912537905249	27.459092256653033	27.550016403198242	158400	0.0	0.0	0.0
27.477262496948242	27.531816955909754	27.440892857640566	27.477262496948242	244300	0.0	0.0	0.0
27.568197085657793	27.640936391952405	27.568197085657793	27.586381912231445	137200	0.0	0.0	0.0
27.586381912231445	27.62275156537875	27.531827432510486	27.586381912231445	17700	0.0	0.0	0.0
27.622756958007812	27.659126618255353	27.5682024676365	27.622756958007812	166400	0.0	0.0	0.0
27.586386061816324	27.62275572043441	27.495461915271115	27.550016403198242	200800	0.0	0.0	0.0
27.586387297760268	27.64094178813158	27.5682024676365	27.622756958007812	281100	0.0	0.0	0.0
27.65911372922027	27.65911372922027	27.550004799321965	27.56818962097168	85600	0.0	0.0	0.0
27.55001724318953	27.677311052233968	27.45909309387207	27.45909309387207	373800	0.0	0.0	0.0
27.477277923735564	27.495462753599053	27.404538604281598	27.45909309387207	310400	0.0	0.0	0.0
27.45908861903565	27.550012753535768	27.422718965235603	27.531827926635742	145100	0.0	0.0	0.0
27.58639147518817	27.82279430259585	27.550021809433144	27.78642463684082	344500	0.0	0.0	0.0
27.895525309809198	27.950079792162146	27.85915565490723	27.859155654907227	356500	0.0	0.0	0.0
27.968260902904184	28.113739503179367	27.931891252835385	28.059185028076172	313800	0.0	0.0	0.0
28.02281094405084	28.02281094405084	27.87733236679425	27.9137020111084	303600	0.0	0.0	0.0
28.004622622986826	28.095546722412106	27.98643780310177	28.09554672241211	307600	0.0	0.0	0.0
28.04100484562788	28.04100484562788	27.877341393221496	27.968265533447266	466100	0.0	0.0	0.0
27.968273436951776	28.004643103319726	27.33180427551269	27.331804275512695	1403200	0.0	0.0	0.0
27.259059965373666	27.531832413326036	27.259059965373666	27.45909309387207	516400	0.0	0.0	0.0
27.513632136255914	27.513632136255914	27.36815357902522	27.477262496948242	188200	0.0	0.0	0.0
27.495457779363182	27.604566738805097	27.459088126215875	27.586381912231445	144600	0.0	0.0	0.0
27.56818770855031	27.586372528938536	27.3499698638916	27.3499698638916	883900	0.0	0.0	0.0
27.368174818985665	27.513653489119807	27.24088098261829	27.440914154052734	519400	0.0	0.0	0.0
27.386338398679055	27.56818659521743	27.34996875937138	27.477262496948242	2742100	0.0	0.0	0.0
27.531832807388955	27.64094178813158	27.495463147141415	27.622756958007812	374700	0.0	0.0	0.0
27.659121053492125	27.659121053492125	27.55001209470123	27.60456657409668	287600	0.0	0.0	0.0
27.73187149432102	27.75005632808779	27.368174818985665	27.440914154052734	342400	0.0	0.0	0.0
27.459083264668784	27.47726808802287	27.204495737711593	27.27723503112793	313300	0.0	0.0	0.0
27.34998328079878	27.550016403198242	27.34998328079878	27.550016403198242	154500	0.0	0.0	0.0
27.586371414871266	27.604556234525102	27.386338398679055	27.477262496948242	391700	0.0	0.0	0.0
27.38633965966207	27.38633965966207	27.095382531803775	27.113567352294922	770800	0.0	0.0	0.0
27.14994349053132	27.240867614746097	27.095389016002457	27.240867614746094	531300	0.0	0.0	0.0
27.313606914117916	27.386346213489734	27.240867614746097	27.240867614746094	333000	0.0	0.0	0.0
27.24086093646911	27.29541539762359	26.98627345108155	27.131752014160156	423600	0.0	0.0	0.0
26.7862307115731	27.16811180114746	26.71349145641608	27.16811180114746	581500	0.0	0.0	0.0
27.131759971260227	27.131759971260227	27.02265101695221	27.09539031982422	223200	0.0	0.0	0.0
27.09537254599044	27.240851056304482	27.004448477044164	27.16811180114746	595800	0.0	0.0	0.0
27.259063210214343	27.34998737035515	27.259063210214343	27.313617706298828	539800	0.0	0.0	0.0
27.33180164780846	27.33180164780846	27.168138164887452	27.20450782775879	880300	0.0	0.0	0.0
27.240880109592823	27.34998910869667	27.113586277305007	27.331804275512695	2500100	0.0	0.0	0.0
27.313600377697497	27.313600377697497	27.022643249839202	27.113567352294922	207400	0.0	0.0	0.0
27.149947127634242	27.29542574586671	27.004468509401775	27.259056091308594	576600	0.0	0.0	0.0
27.368178110294227	27.368178110294227	27.259069094572123	27.295438766479492	345900	0.0	0.0	0.0
27.349974324544274	27.40452879460653	27.259050207773846	27.27723503112793	748600	0.0	0.0	0.0
27.313600858052574	27.49544906616211	27.222676753997803	27.49544906616211	455500	0.0	0.0	0.0
27.40452496210734	27.53181870778402	27.40452496210734	27.49544906616211	133000	0.0	0.0	0.0
27.36143379947462	27.52604135575488	27.343144070999035	27.48946189880371	365500	0.271	0.0	0.0
27.398017717886955	27.471176643702407	27.343148523525365	27.41630744934082	324800	0.0	0.0	0.0
27.416302984901375	27.544331084230468	27.36143379947462	27.48946189880371	435700	0.0	0.0	0.0
27.471168518066406	27.54432742224235	27.45287879202242	27.471168518066406	698500	0.0	0.0	0.0
27.361434987934455	27.416304175744482	27.01393013180427	27.141958236694336	1200500	0.0	0.0	0.0
27.16024064044563	27.23339953779363	26.885894775390625	26.885894775390625	100900	0.0	0.0	0.0
26.92247200012207	26.95905144577441	26.68470560338186	26.92247200012207	1117200	0.0	0.0	0.0
26.922476638296953	26.940766364274058	26.392074584960938	26.392074584960938	338400	0.0	0.0	0.0
26.410359814899202	26.483518706353216	26.02627563476563	26.026275634765625	1123900	0.0	0.0	0.0
